"Step","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-bootstrap-SFT-easy-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-bootstrap-GRPO-easy-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-PosNeg-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-SFT-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-Reinforce-Baseline-Qwen3-1.7B - rollout/avg_response_length__MAX","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length__MIN","Name: math-onpolicy-GRPO-Qwen3-1.7B - rollout/avg_response_length__MAX"
"745","","","","","","","2320.4453125","2320.4453125","2320.4453125","33.16666793823242","33.16666793823242","33.16666793823242","","","","3790.65625","3790.65625","3790.65625"
"746","","","","","","","3367.9443359375","3367.9443359375","3367.9443359375","33.875","33.875","33.875","","","","3999.140625","3999.140625","3999.140625"
"747","","","","","","","2345.875","2345.875","2345.875","33.04999923706055","33.04999923706055","33.04999923706055","","","","3844.3125","3844.3125","3844.3125"
"748","","","","","","","2813.125","2813.125","2813.125","15","15","15","","","","3356.5","3356.5","3356.5"
"749","","","","","","","1732.5625","1732.5625","1732.5625","11","11","11","","","","3247.487548828125","3247.487548828125","3247.487548828125"
"750","","","","","","","2703.7734375","2703.7734375","2703.7734375","11","11","11","","","","3807.14990234375","3807.14990234375","3807.14990234375"
"751","","","","","","","2933.8671875","2933.8671875","2933.8671875","15","15","15","","","","3660.34814453125","3660.34814453125","3660.34814453125"
"752","","","","","","","2887.03125","2887.03125","2887.03125","10","10","10","","","","3534.734375","3534.734375","3534.734375"
"753","","","","","","","2111.489501953125","2111.489501953125","2111.489501953125","11.625","10","13.25","","","","3303.22509765625","3303.22509765625","3303.22509765625"
"754","","","","","","","3210.59375","3210.59375","3210.59375","11.833333492279053","10","13.666666984558105","","","","4045.012451171875","4045.012451171875","4045.012451171875"
"755","","","","","","","2835.41259765625","2835.41259765625","2835.41259765625","11.261363506317139","10","12.522727012634277","","","","3594.625","3594.625","3594.625"
"756","","","","","","","2521.885498046875","2521.885498046875","2521.885498046875","11.875","10","13.75","","","","3654.0703125","3654.0703125","3654.0703125"
"757","","","","","","","2676.875","2676.875","2676.875","10.4375","10","10.875","","","","3440.60009765625","3440.60009765625","3440.60009765625"
"758","","","","","","","2220.59033203125","2220.59033203125","2220.59033203125","11.375","10.75","12","","","","3163.03125","3163.03125","3163.03125"
"759","","","","","","","2641.265625","2641.265625","2641.265625","12.75","11","14.5","","","","3009.359375","3009.359375","3009.359375"
"760","","","","","","","2404.552001953125","2404.552001953125","2404.552001953125","11.40625","10","12.8125","","","","3232.828125","3232.828125","3232.828125"
"761","","","","","","","2426.1015625","2426.1015625","2426.1015625","12.946428775787354","11","14.892857551574707","","","","3577.52490234375","3577.52490234375","3577.52490234375"
"762","","","","","","","2674.989501953125","2674.989501953125","2674.989501953125","16.25","12.75","19.75","","","","3701.458251953125","3701.458251953125","3701.458251953125"
"763","","","","","","","2971.84716796875","2971.84716796875","2971.84716796875","15.4375","11","19.875","","","","3608.875","3608.875","3608.875"
"764","","","","","","","2475.9375","2475.9375","2475.9375","16.458333015441895","10","22.91666603088379","","","","3680.895751953125","3680.895751953125","3680.895751953125"
"765","","","","","","","1990.78125","1990.78125","1990.78125","12.5","10","15","","","","3492.625","3492.625","3492.625"
"766","","","","","","","2632.737548828125","2632.737548828125","2632.737548828125","11.25","10","12.5","","","","3637.104248046875","3637.104248046875","3637.104248046875"
"767","","","","","","","2354.265625","2354.265625","2354.265625","11","11","11","","","","3219.637451171875","3219.637451171875","3219.637451171875"
"768","","","","","","","1542.1875","1542.1875","1542.1875","14.125","13","15.25","","","","2923.625","2923.625","2923.625"
"769","","","","","","","1974.90625","1974.90625","1974.90625","14.208333492279053","11.416666984558105","17","","","","3023.828125","3023.828125","3023.828125"
"770","","","","","","","2753.083251953125","2753.083251953125","2753.083251953125","16.0625","13","19.125","","","","3678.987548828125","3678.987548828125","3678.987548828125"
"771","","","","","","","2783.604248046875","2783.604248046875","2783.604248046875","17.38888931274414","17","17.77777862548828","","","","3822.08740234375","3822.08740234375","3822.08740234375"
"772","","","","","","","2512.265625","2512.265625","2512.265625","13.25","10","16.5","","","","3496.635498046875","3496.635498046875","3496.635498046875"
"773","","","","","","","3529.791748046875","3529.791748046875","3529.791748046875","21.625","21","22.25","","","","3350.395751953125","3350.395751953125","3350.395751953125"
"774","","","","","","","2459.706298828125","2459.706298828125","2459.706298828125","16.125","11.75","20.5","","","","3384.736083984375","3384.736083984375","3384.736083984375"
"775","","","","","","","2653.303466796875","2653.303466796875","2653.303466796875","17.625","13.25","22","","","","3668.177001953125","3668.177001953125","3668.177001953125"
"776","","","","","","","2442.8125","2442.8125","2442.8125","15.90625","14.8125","17","","","","3218.609375","3218.609375","3218.609375"
"777","","","","","","","3341.6171875","3341.6171875","3341.6171875","20.125","10","30.25","","","","3832.923583984375","3832.923583984375","3832.923583984375"
"778","","","","","","","2878.794677734375","2878.794677734375","2878.794677734375","15.800000190734863","15","16.600000381469727","","","","3625.0390625","3625.0390625","3625.0390625"
"779","","","","","","","2246.541748046875","2246.541748046875","2246.541748046875","35.71249961853027","21.125","50.29999923706055","","","","3046.958251953125","3046.958251953125","3046.958251953125"
"780","","","","","","","2076.791748046875","2076.791748046875","2076.791748046875","14.375","11.5","17.25","","","","3338.5","3338.5","3338.5"
"781","","","","","","","2583.923583984375","2583.923583984375","2583.923583984375","23.421875","19.25","27.59375","","","","3182.890625","3182.890625","3182.890625"
"782","","","","","","","3053.58935546875","3053.58935546875","3053.58935546875","16.5","11.5","21.5","","","","3912.734375","3912.734375","3912.734375"
"783","","","","","","","3116.375","3116.375","3116.375","21.4375","11.875","31","","","","3204.27783203125","3204.27783203125","3204.27783203125"
"784","","","","","","","2870.41064453125","2870.41064453125","2870.41064453125","23.5","14","33","","","","3646.955322265625","3646.955322265625","3646.955322265625"
"785","","","","","","","2386.35009765625","2386.35009765625","2386.35009765625","13.583333492279053","12","15.166666984558105","","","","3372.9375","3372.9375","3372.9375"
"786","","","","","","","3271.34375","3271.34375","3271.34375","15.625","10.25","21","","","","3400.609375","3400.609375","3400.609375"
"787","","","","","","","2148.3125","2148.3125","2148.3125","14.416666984558105","10.5","18.33333396911621","","","","3457.574951171875","3457.574951171875","3457.574951171875"
"788","","","","","","","2979.71240234375","2979.71240234375","2979.71240234375","16","11","21","","","","2927.09375","2927.09375","2927.09375"
"789","","","","","","","2583.78759765625","2583.78759765625","2583.78759765625","16.6875","13","20.375","","","","3047.927001953125","3047.927001953125","3047.927001953125"
"790","","","","","","","2801.2265625","2801.2265625","2801.2265625","21.875","12","31.75","","","","3498.40625","3498.40625","3498.40625"
"791","","","","","","","2046.0374755859375","2046.0374755859375","2046.0374755859375","30.274999618530273","15","45.54999923706055","","","","3135.982177734375","3135.982177734375","3135.982177734375"
"792","","","","","","","3104.33740234375","3104.33740234375","3104.33740234375","15.625","15","16.25","","","","3830.15283203125","3830.15283203125","3830.15283203125"
"793","","","","","","","2919.830322265625","2919.830322265625","2919.830322265625","28.45833396911621","15.75","41.16666793823242","","","","3740.142822265625","3740.142822265625","3740.142822265625"
"794","","","","","","","3782.09375","3782.09375","3782.09375","17.640625","13","22.28125","","","","3300.875","3300.875","3300.875"
"795","","","","","","","2353.541748046875","2353.541748046875","2353.541748046875","15.25","11.75","18.75","","","","3508.58740234375","3508.58740234375","3508.58740234375"
"796","","","","","","","2662.96875","2662.96875","2662.96875","16.46875","14","18.9375","","","","3633.625","3633.625","3633.625"
"797","","","","","","","2301.75","2301.75","2301.75","17.767857551574707","15","20.535715103149414","","","","3087.052001953125","3087.052001953125","3087.052001953125"
"798","","","","","","","2228.862548828125","2228.862548828125","2228.862548828125","15","11","19","","","","2737.15625","2737.15625","2737.15625"
"799","","","","","","","3288.125","3288.125","3288.125","15.75","11","20.5","","","","3422.375","3422.375","3422.375"
"800","","","","","","","2788.831298828125","2788.831298828125","2788.831298828125","22","22","22","","","","3394.3125","3394.3125","3394.3125"
"801","","","","","","","2518.955322265625","2518.955322265625","2518.955322265625","11.916666984558105","11.916666984558105","11.916666984558105","","","","3300.84814453125","3300.84814453125","3300.84814453125"
"802","","","","","","","2339.59375","2339.59375","2339.59375","13.083333015441895","13.083333015441895","13.083333015441895","","","","3263.625","3263.625","3263.625"
"803","","","","","","","3495.833251953125","3495.833251953125","3495.833251953125","19.5","19.5","19.5","","","","3366.27490234375","3366.27490234375","3366.27490234375"
"804","","","","","","","2162.58740234375","2162.58740234375","2162.58740234375","10.375","10.375","10.375","","","","3154.125","3154.125","3154.125"
"805","","","","","","","2785.625","2785.625","2785.625","19.75","19.75","19.75","","","","3353.678466796875","3353.678466796875","3353.678466796875"
"806","","","","","","","2950.446533203125","2950.446533203125","2950.446533203125","11.125","11.125","11.125","","","","3716.0693359375","3716.0693359375","3716.0693359375"
"807","","","","","","","3346.625","3346.625","3346.625","16","16","16","","","","3745.3125","3745.3125","3745.3125"
"808","","","","","","","3635.375","3635.375","3635.375","15","15","15","","","","3695.91259765625","3695.91259765625","3695.91259765625"
"809","","","","","","","2594.6181640625","2594.6181640625","2594.6181640625","16","16","16","","","","3334.08740234375","3334.08740234375","3334.08740234375"
"810","","","","","","","3264.34375","3264.34375","3264.34375","11","11","11","","","","3608.484375","3608.484375","3608.484375"
"811","","","","","","","2840.791748046875","2840.791748046875","2840.791748046875","13.5","13.5","13.5","","","","3643.6875","3643.6875","3643.6875"
"812","","","","","","","2197.52490234375","2197.52490234375","2197.52490234375","14.583333015441895","14.583333015441895","14.583333015441895","","","","2638.28125","2638.28125","2638.28125"
"813","","","","","","","2979.125","2979.125","2979.125","43.25","43.25","43.25","","","","3543.114501953125","3543.114501953125","3543.114501953125"
"814","","","","","","","2587.5703125","2587.5703125","2587.5703125","12.125","12.125","12.125","","","","3453.71875","3453.71875","3453.71875"
"815","","","","","","","2677.375","2677.375","2677.375","10.8125","10.8125","10.8125","","","","3195.864501953125","3195.864501953125","3195.864501953125"
"816","","","","","","","1697.3125","1697.3125","1697.3125","11.75","11.75","11.75","","","","3411.791748046875","3411.791748046875","3411.791748046875"
"817","","","","","","","3293.821533203125","3293.821533203125","3293.821533203125","13","13","13","","","","3690.234375","3690.234375","3690.234375"
"818","","","","","","","3155.8203125","3155.8203125","3155.8203125","13","13","13","","","","3709.546875","3709.546875","3709.546875"
"819","","","","","","","2113.669677734375","2113.669677734375","2113.669677734375","11","11","11","","","","3099.0078125","3099.0078125","3099.0078125"
"820","","","","","","","2488.071533203125","2488.071533203125","2488.071533203125","14","14","14","","","","3397.40625","3397.40625","3397.40625"
"821","","","","","","","2698.759033203125","2698.759033203125","2698.759033203125","11","11","11","","","","3667.66064453125","3667.66064453125","3667.66064453125"
"822","","","","","","","3443.47509765625","3443.47509765625","3443.47509765625","35.375","35.375","35.375","","","","3831.885498046875","3831.885498046875","3831.885498046875"
"823","","","","","","","3043.34375","3043.34375","3043.34375","26.5","26.5","26.5","","","","3598.625","3598.625","3598.625"
"824","","","","","","","2395.6875","2395.6875","2395.6875","17","17","17","","","","3683.3125","3683.3125","3683.3125"
"825","","","","","","","2478.203125","2478.203125","2478.203125","18.875","18.875","18.875","","","","3092.08740234375","3092.08740234375","3092.08740234375"
"826","","","","","","","1889.203125","1889.203125","1889.203125","11.9375","11.9375","11.9375","","","","3231.1875","3231.1875","3231.1875"
"827","","","","","","","1917.7874755859375","1917.7874755859375","1917.7874755859375","11.75","11.75","11.75","","","","3194.75","3194.75","3194.75"
"828","","","","","","","1814.625","1814.625","1814.625","11.25","11.25","11.25","","","","2934.427001953125","2934.427001953125","2934.427001953125"
"829","","","","","","","1963.34375","1963.34375","1963.34375","11","11","11","","","","3034.15185546875","3034.15185546875","3034.15185546875"
"830","","","","","","","1536.578125","1536.578125","1536.578125","19.16666603088379","19.16666603088379","19.16666603088379","","","","2713.125","2713.125","2713.125"
"831","","","","","","","2280.8984375","2280.8984375","2280.8984375","12.25","12.25","12.25","","","","2931.02783203125","2931.02783203125","2931.02783203125"
"832","","","","","","","2203.875","2203.875","2203.875","10","10","10","","","","3429.737548828125","3429.737548828125","3429.737548828125"
"833","","","","","","","2067.65966796875","2067.65966796875","2067.65966796875","15","15","15","","","","3269.375","3269.375","3269.375"
"834","","","","","","","2091.677001953125","2091.677001953125","2091.677001953125","11.833333015441895","11.833333015441895","11.833333015441895","","","","2898.3515625","2898.3515625","2898.3515625"
"835","","","","","","","2289.675048828125","2289.675048828125","2289.675048828125","12","12","12","","","","3167.75","3167.75","3167.75"
"836","","","","","","","2483.28564453125","2483.28564453125","2483.28564453125","10.833333015441895","10.833333015441895","10.833333015441895","","","","3313.125","3313.125","3313.125"
"837","","","","","","","2809.03125","2809.03125","2809.03125","12","12","12","","","","3738.892822265625","3738.892822265625","3738.892822265625"
"838","","","","","","","3332.71875","3332.71875","3332.71875","11","11","11","","","","3648.75","3648.75","3648.75"
"839","","","","","","","2386.21435546875","2386.21435546875","2386.21435546875","10.333333015441895","10.333333015441895","10.333333015441895","","","","3444.864501953125","3444.864501953125","3444.864501953125"
"840","","","","","","","2692.28759765625","2692.28759765625","2692.28759765625","13.916666984558105","13.916666984558105","13.916666984558105","","","","3318.425048828125","3318.425048828125","3318.425048828125"
"841","","","","","","","2759.203125","2759.203125","2759.203125","12.25","12.25","12.25","","","","3484.90625","3484.90625","3484.90625"
"842","","","","","","","2838.125","2838.125","2838.125","13","13","13","","","","3290.59375","3290.59375","3290.59375"
"843","","","","","","","1492.5833740234375","1492.5833740234375","1492.5833740234375","11","11","11","","","","1791.015625","1791.015625","1791.015625"
"844","","","","","","","1168.59375","1168.59375","1168.59375","39.16666793823242","39.16666793823242","39.16666793823242","","","","2202","2202","2202"
"845","","","","","","","1646.1339111328125","1646.1339111328125","1646.1339111328125","26.91666603088379","26.91666603088379","26.91666603088379","","","","3294.65625","3294.65625","3294.65625"
"846","","","","","","","2706.678466796875","2706.678466796875","2706.678466796875","20.5","20.5","20.5","","","","3681.447998046875","3681.447998046875","3681.447998046875"
"847","","","","","","","2886.125","2886.125","2886.125","20.14285659790039","20.14285659790039","20.14285659790039","","","","3562.828125","3562.828125","3562.828125"
"848","","","","","","","2300.1875","2300.1875","2300.1875","20.4375","20.4375","20.4375","","","","2831.52685546875","2831.52685546875","2831.52685546875"
"849","","","","","","","2965.84033203125","2965.84033203125","2965.84033203125","11","11","11","","","","3481.951416015625","3481.951416015625","3481.951416015625"
"850","","","","","","","2642.229248046875","2642.229248046875","2642.229248046875","12.5","12.5","12.5","","","","3590.859375","3590.859375","3590.859375"
"851","","","","","","","2064.574951171875","2064.574951171875","2064.574951171875","14","14","14","","","","3525.134033203125","3525.134033203125","3525.134033203125"
"852","","","","","","","2475.375","2475.375","2475.375","12.75","12.75","12.75","","","","3274.65625","3274.65625","3274.65625"
"853","","","","","","","2499.388916015625","2499.388916015625","2499.388916015625","18.375","18.375","18.375","","","","3529.043701171875","3529.043701171875","3529.043701171875"
"854","","","","","","","3053.044677734375","3053.044677734375","3053.044677734375","16","16","16","","","","3765.08740234375","3765.08740234375","3765.08740234375"
"855","","","","","","","2950.8125","2950.8125","2950.8125","10","10","10","","","","3527.3359375","3527.3359375","3527.3359375"
"856","","","","","","","2560.78759765625","2560.78759765625","2560.78759765625","16.4375","16.4375","16.4375","","","","3243.5625","3243.5625","3243.5625"
"857","","","","","","","3026.4375","3026.4375","3026.4375","13","13","13","","","","3440.90625","3440.90625","3440.90625"
"858","","","","","","","3158.044677734375","3158.044677734375","3158.044677734375","16.75","16.75","16.75","","","","3501.125","3501.125","3501.125"
"859","","","","","","","3019.1875","3019.1875","3019.1875","21.16666603088379","21.16666603088379","21.16666603088379","","","","3305.28125","3305.28125","3305.28125"
"860","","","","","","","2648.6875","2648.6875","2648.6875","18.454545974731445","18.454545974731445","18.454545974731445","","","","3410.800048828125","3410.800048828125","3410.800048828125"
"861","","","","","","","3180.84814453125","3180.84814453125","3180.84814453125","22.75","22.75","22.75","","","","3733.22509765625","3733.22509765625","3733.22509765625"
"862","","","","","","","3336.578125","3336.578125","3336.578125","15.5","15.5","15.5","","","","3637.734375","3637.734375","3637.734375"
"863","","","","","","","3353.875","3353.875","3353.875","16.75","16.75","16.75","","","","3880.625","3880.625","3880.625"
"864","","","","","","","2178.96875","2178.96875","2178.96875","12.75","12.75","12.75","","","","3605.833251953125","3605.833251953125","3605.833251953125"
"865","","","","","","","2726.411376953125","2726.411376953125","2726.411376953125","24","24","24","","","","3240.96875","3240.96875","3240.96875"
"866","","","","","","","2531.734375","2531.734375","2531.734375","14.75","14.75","14.75","","","","3190.0068359375","3190.0068359375","3190.0068359375"
"867","","","","","","","2845.7421875","2845.7421875","2845.7421875","11","11","11","","","","2907.125","2907.125","2907.125"
"868","","","","","","","2368.585205078125","2368.585205078125","2368.585205078125","17.83333396911621","17.83333396911621","17.83333396911621","","","","3134.54541015625","3134.54541015625","3134.54541015625"
"869","","","","","","","2524.362548828125","2524.362548828125","2524.362548828125","10","10","10","","","","3185.9091796875","3185.9091796875","3185.9091796875"
"870","","","","","","","3070.5625","3070.5625","3070.5625","17.049999237060547","17.049999237060547","17.049999237060547","","","","3570.541748046875","3570.541748046875","3570.541748046875"
"871","","","","","","","2934.6875","2934.6875","2934.6875","19.75","19.75","19.75","","","","3271.6875","3271.6875","3271.6875"
"872","","","","","","","3455.240966796875","3455.240966796875","3455.240966796875","11","11","11","","","","3682.984375","3682.984375","3682.984375"
"873","","","","","","","3428.052001953125","3428.052001953125","3428.052001953125","15.149999618530273","15.149999618530273","15.149999618530273","","","","3621.375","3621.375","3621.375"
"874","","","","","","","3149.75","3149.75","3149.75","9.833333015441895","9.833333015441895","9.833333015441895","","","","3215.4326171875","3215.4326171875","3215.4326171875"
"875","","","","","","","3630.77685546875","3630.77685546875","3630.77685546875","13.75","13.75","13.75","","","","3423.447998046875","3423.447998046875","3423.447998046875"
"876","","","","","","","3032.60009765625","3032.60009765625","3032.60009765625","10.600000381469727","10.600000381469727","10.600000381469727","","","","3379.9921875","3379.9921875","3379.9921875"
"877","","","","","","","3253.416748046875","3253.416748046875","3253.416748046875","30.75","30.75","30.75","","","","3387.46240234375","3387.46240234375","3387.46240234375"
"878","","","","","","","3002.77490234375","3002.77490234375","3002.77490234375","19.6875","19.6875","19.6875","","","","3195.458251953125","3195.458251953125","3195.458251953125"
"879","","","","","","","2369.361083984375","2369.361083984375","2369.361083984375","18.33333396911621","18.33333396911621","18.33333396911621","","","","3274.201416015625","3274.201416015625","3274.201416015625"
"880","","","","","","","2750.322998046875","2750.322998046875","2750.322998046875","10.375","10.375","10.375","","","","3320.625","3320.625","3320.625"
"881","","","","","","","3061.59375","3061.59375","3061.59375","16","16","16","","","","3558.543701171875","3558.543701171875","3558.543701171875"
"882","","","","","","","3284.916748046875","3284.916748046875","3284.916748046875","12.5","12.5","12.5","","","","3544.2734375","3544.2734375","3544.2734375"
"883","","","","","","","3299.362548828125","3299.362548828125","3299.362548828125","13","13","13","","","","3431.5703125","3431.5703125","3431.5703125"
"884","","","","","","","3124.6953125","3124.6953125","3124.6953125","10.5","10.5","10.5","","","","3348.385498046875","3348.385498046875","3348.385498046875"
"885","","","","","","","3716.875","3716.875","3716.875","13","13","13","","","","3817.96533203125","3817.96533203125","3817.96533203125"
"886","","","","","","","3564.705322265625","3564.705322265625","3564.705322265625","12.5","12.5","12.5","","","","3623.03125","3623.03125","3623.03125"
"887","","","","","","","3157.798583984375","3157.798583984375","3157.798583984375","9","9","9","","","","3286.512451171875","3286.512451171875","3286.512451171875"
"888","","","","","","","3815.862548828125","3815.862548828125","3815.862548828125","9.666666984558105","9.666666984558105","9.666666984558105","","","","3829.75","3829.75","3829.75"
"889","","","","","","","3342.6875","3342.6875","3342.6875","10","10","10","","","","3808.5068359375","3808.5068359375","3808.5068359375"
"890","","","","","","","3136.854248046875","3136.854248046875","3136.854248046875","11.375","11.375","11.375","","","","3504.928466796875","3504.928466796875","3504.928466796875"
"891","","","","","","","3461.6328125","3461.6328125","3461.6328125","9.75","9.75","9.75","","","","3336.739501953125","3336.739501953125","3336.739501953125"
"892","","","","","","","2925.990966796875","2925.990966796875","2925.990966796875","16.25","16.25","16.25","","","","3177.09814453125","3177.09814453125","3177.09814453125"
"893","","","","","","","2693.28125","2693.28125","2693.28125","16","16","16","","","","3102.78564453125","3102.78564453125","3102.78564453125"
"894","","","","","","","3280.75","3280.75","3280.75","14.875","14.875","14.875","","","","3365.46875","3365.46875","3365.46875"
"895","","","","","","","3617.3046875","3617.3046875","3617.3046875","24","24","24","","","","3566.134033203125","3566.134033203125","3566.134033203125"
"896","","","","","","","3337.5","3337.5","3337.5","9","9","9","","","","3556.65625","3556.65625","3556.65625"
"897","","","","","","","3074.550048828125","3074.550048828125","3074.550048828125","8.678571701049805","8.678571701049805","8.678571701049805","","","","3301.40625","3301.40625","3301.40625"
"898","","","","","","","3063.833251953125","3063.833251953125","3063.833251953125","11.818181991577148","11.818181991577148","11.818181991577148","","","","3403.828125","3403.828125","3403.828125"
"899","","","","","","","3014.40283203125","3014.40283203125","3014.40283203125","9","9","9","","","","2994.078125","2994.078125","2994.078125"
"900","","","","","","","2221.49169921875","2221.49169921875","2221.49169921875","14.4375","14.4375","14.4375","","","","2501.737548828125","2501.737548828125","2501.737548828125"
"901","","","","","","","2566.890625","2566.890625","2566.890625","16","16","16","","","","2932.677978515625","2932.677978515625","2932.677978515625"
"902","","","","","","","2635.489501953125","2635.489501953125","2635.489501953125","10.5","10.5","10.5","","","","2929.302001953125","2929.302001953125","2929.302001953125"
"903","","","","","","","2154.9033203125","2154.9033203125","2154.9033203125","11","11","11","","","","2595.951904296875","2595.951904296875","2595.951904296875"
"904","","","","","","","2736.7548828125","2736.7548828125","2736.7548828125","10","10","10","","","","2761.234375","2761.234375","2761.234375"
"905","","","","","","","2050.048095703125","2050.048095703125","2050.048095703125","14.375","14.375","14.375","","","","2595.15380859375","2595.15380859375","2595.15380859375"
"906","","","","","","","2809.169677734375","2809.169677734375","2809.169677734375","16.25","16.25","16.25","","","","2954.02490234375","2954.02490234375","2954.02490234375"
"907","","","","","","","1951.199951171875","1951.199951171875","1951.199951171875","9","9","9","","","","2535.201904296875","2535.201904296875","2535.201904296875"
"908","","","","","","","2784.1875","2784.1875","2784.1875","9","9","9","","","","2958.338623046875","2958.338623046875","2958.338623046875"
"909","","","","","","","2523.8125","2523.8125","2523.8125","9","9","9","","","","2811.572998046875","2811.572998046875","2811.572998046875"
"910","","","","","","","2688.451904296875","2688.451904296875","2688.451904296875","9.625","9.625","9.625","","","","3199.645751953125","3199.645751953125","3199.645751953125"
"911","","","","","","","2456.884033203125","2456.884033203125","2456.884033203125","12.75","12.75","12.75","","","","2633.5556640625","2633.5556640625","2633.5556640625"
"912","","","","","","","2856.668212890625","2856.668212890625","2856.668212890625","12.208333015441895","12.208333015441895","12.208333015441895","","","","3179.385498046875","3179.385498046875","3179.385498046875"
"913","","","","","","","2470.505615234375","2470.505615234375","2470.505615234375","28","28","28","","","","2708.453125","2708.453125","2708.453125"
"914","","","","","","","2640.65625","2640.65625","2640.65625","9","9","9","","","","2834.018798828125","2834.018798828125","2834.018798828125"
"915","","","","","","","2830.5283203125","2830.5283203125","2830.5283203125","9","9","9","","","","3096.5625","3096.5625","3096.5625"
"916","","","","","","","2564.95458984375","2564.95458984375","2564.95458984375","10","10","10","","","","2865.666748046875","2865.666748046875","2865.666748046875"
"917","","","","","","","2609.414794921875","2609.414794921875","2609.414794921875","9.800000190734863","9.800000190734863","9.800000190734863","","","","3077.859375","3077.859375","3077.859375"
"918","","","","","","","2665.12060546875","2665.12060546875","2665.12060546875","9","9","9","","","","3145.036376953125","3145.036376953125","3145.036376953125"
"919","","","","","","","2144.0625","2144.0625","2144.0625","9","9","9","","","","2623.880615234375","2623.880615234375","2623.880615234375"
"920","","","","","","","2933.919677734375","2933.919677734375","2933.919677734375","11.5","11.5","11.5","","","","3253.49560546875","3253.49560546875","3253.49560546875"
"921","","","","","","","2528.7451171875","2528.7451171875","2528.7451171875","13","13","13","","","","2958.8515625","2958.8515625","2958.8515625"
"922","","","","","","","2125.59619140625","2125.59619140625","2125.59619140625","15","15","15","","","","2689.65869140625","2689.65869140625","2689.65869140625"
"923","","","","","","","2530.200927734375","2530.200927734375","2530.200927734375","11.333333015441895","11.333333015441895","11.333333015441895","","","","2904.010498046875","2904.010498046875","2904.010498046875"
"924","","","","","","","2134.9375","2134.9375","2134.9375","9","9","9","","","","2831.166748046875","2831.166748046875","2831.166748046875"
"925","","","","","","","2319.634033203125","2319.634033203125","2319.634033203125","9","9","9","","","","2832.28759765625","2832.28759765625","2832.28759765625"
"926","","","","","","","2450.487548828125","2450.487548828125","2450.487548828125","11","11","11","","","","3221.203125","3221.203125","3221.203125"
"927","","","","","","","2785.513427734375","2785.513427734375","2785.513427734375","12.0625","12.0625","12.0625","","","","3117.78125","3117.78125","3117.78125"
"928","","","","","","","2738.1591796875","2738.1591796875","2738.1591796875","19.58333396911621","19.58333396911621","19.58333396911621","","","","3260.3408203125","3260.3408203125","3260.3408203125"
"929","","","","","","","2511.988525390625","2511.988525390625","2511.988525390625","9","9","9","","","","3235.014404296875","3235.014404296875","3235.014404296875"
"930","","","","","","","2230.515625","2230.515625","2230.515625","9","9","9","","","","2947.455322265625","2947.455322265625","2947.455322265625"
"931","","","","","","","2022.1922607421875","2022.1922607421875","2022.1922607421875","13","13","13","","","","2759.4375","2759.4375","2759.4375"
"932","","","","","","","2312.889404296875","2312.889404296875","2312.889404296875","11.899999618530273","11.899999618530273","11.899999618530273","","","","2987.755126953125","2987.755126953125","2987.755126953125"
"933","","","","","","","2574.692626953125","2574.692626953125","2574.692626953125","12","12","12","","","","3337.3466796875","3337.3466796875","3337.3466796875"
"934","","","","","","","2166.135498046875","2166.135498046875","2166.135498046875","16","16","16","","","","3140.90966796875","3140.90966796875","3140.90966796875"
"935","","","","","","","2747.354248046875","2747.354248046875","2747.354248046875","9","9","9","","","","3320.022705078125","3320.022705078125","3320.022705078125"
"936","","","","","","","2608.049072265625","2608.049072265625","2608.049072265625","9","9","9","","","","3108.267822265625","3108.267822265625","3108.267822265625"
"937","","","","","","","2466.831787109375","2466.831787109375","2466.831787109375","12","12","12","","","","3224.34619140625","3224.34619140625","3224.34619140625"
"938","","","","","","","2005.0528564453125","2005.0528564453125","2005.0528564453125","14","14","14","","","","2973.2548828125","2973.2548828125","2973.2548828125"
"939","","","","","","","2465.55810546875","2465.55810546875","2465.55810546875","16","16","16","","","","3166.64892578125","3166.64892578125","3166.64892578125"
"940","","","","","","","2650.15380859375","2650.15380859375","2650.15380859375","9","9","9","","","","3067.52392578125","3067.52392578125","3067.52392578125"
